0.689909 0.641005 -0.815212 0.039560 -0.587383 0.528830 -0.621213 -0.702219 -0.474950
-0.784302 0.362941 -0.091778 -0.023784 0.553550 -0.223548 0.055869 0.146166 0.503928
-0.046952 -0.679473 -0.053391 -0.275183 0.193723 -0.450964 0.211416 -0.170832 0.591275
-0.308286 0.900943 -0.930490 -0.014168 -0.783406 0.271384 0.141540 0.206274 -0.567110
-0.225641 0.788956 0.549718 -0.708398 0.328266 -0.089654 -0.107418 -0.727755 0.210076
0.695432 0.783959 0.917504 -0.438916 0.250352 -0.633171 0.214868 -0.713447 -0.086393
-0.659461 -0.076215 -0.212980 0.192728 0.159875 0.944991 0.232036 -0.262235 -0.367001
0.001324 -0.968185 -0.983677 -0.657653 0.389155 0.552762 0.652262 -0.817691 -0.074978
-0.985215 0.905410 0.692392 0.118524 -0.498075 -0.088432 0.419774 0.923613 -0.269223
-0.536483 -0.139521 0.700477 0.636374 -0.611664 -0.086709 -0.467896 0.185334 0.027698
0.748119 -0.863166 0.572924 -0.976018 0.499142 0.851340 0.501918 -0.384133 -0.072560
-0.519588 -0.181338 0.908380 -0.705729 -0.145788 0.929187 -0.064648 0.033555 -0.382616
0.689089 0.365649 0.588612 0.392845 -0.336514 0.984698 0.952611 0.657776 -0.458009
-0.567321 0.829562 0.566014 -0.498121 0.455402 -0.243107 -0.299957 -0.246445 0.209943
0.491313 -0.801020 0.790724 0.424518 0.788249 0.896614 0.659530 0.365934 -0.486793
-0.352418 0.217305 -0.743567 -0.370159 0.356157 -0.329330 0.556389 0.578841 0.595097
0.109753 -0.173308 -0.029939 0.308436 0.953742 0.104245 -0.684476 0.128870 0.404269
-0.752015 -0.672282 -0.794682 -0.653331 -0.480362 -0.540311 0.926981 -0.640240 0.388723
0.573744 -0.258304 0.929875 0.723781 -0.941378 0.976107 0.991264 -0.994477 -0.289033
0.972953 0.913134 -0.168925 -0.460322 -0.436138 -0.604768 -0.749359 0.004071 -0.012049
-0.009283 -0.319479 -0.592952 -0.536384 0.248110 -0.110179 0.590979 -0.507012 0.407539
0.756000 0.828552 -0.792283 -0.439383 -0.796949 0.498526 0.590348 0.421971 -0.156563
0.268788 0.035417 0.264645 0.199988 0.461762 -0.578205 0.628555 -0.008673 -0.043366
-0.043934 -0.918629 -0.015108 -0.684637 -0.322901 0.233439 0.041984 -0.515894 0.382472
0.419757 -0.270384 0.454075 0.762432 -0.777810 0.315798 0.881753 -0.728284 -0.279391
-0.901189 -0.104955 -0.459103 0.910244 0.376984 0.189923 0.970084 0.404575 0.062746
-0.422306 0.045519 0.675035 0.292449 0.959839 -0.876807 -0.658795 -0.488504 0.015209
-0.412882 0.847062 -0.998471 0.757796 -0.020101 0.826291 0.492535 -0.747252 0.245240
-0.043096 -0.706592 0.051201 -0.963821 -0.152547 0.031970 0.263076 -0.130386 0.273201
0.504363 -0.859518 0.841722 0.200479 0.069915 -0.973314 0.263550 -0.564338 -0.231706
0.974775 -0.873640 0.347741 -0.427162 0.586144 -0.793795 0.242421 -0.301936 0.068921
-0.041341 0.542480 0.334735 0.928749 -0.727122 -0.862174 0.223405 -0.631962 -0.317444
-0.008560 0.586413 -0.089218 -0.795953 0.192139 0.700887 -0.388284 0.029626 0.434088
0.900720 0.912889 0.952412 0.552434 0.594201 0.861273 0.351617 0.664302 -0.491176
0.065565 -0.452657 0.584692 0.743430 -0.662724 -0.162086 0.176626 -0.657796 -0.494362
0.632051 0.670318 0.683081 -0.342397 0.428547 0.307996 -0.495860 0.190405 0.117231
0.866746 0.997280 0.219380 0.727809 -0.514306 -0.895522 0.579028 0.771187 0.092888
-0.893531 -0.201985 -0.749389 -0.783413 0.617849 0.348449 -0.245483 0.360813 0.956318
0.278396 -0.604850 0.136730 -0.768755 0.748857 0.831943 0.076271 0.585597 0.269085
-0.571151 0.983552 0.241603 -0.491942 0.371449 -0.998381 -0.924893 -0.418693 -0.723010
0.121699 -0.908615 0.734292 0.222826 -0.060282 -0.002932 0.794835 -0.346321 -0.706055
0.012241 0.007159 0.864631 -0.987539 0.597424 0.571657 0.331619 -0.943463 -0.557842
0.482691 0.179236 -0.657813 -0.276575 -0.496529 -0.598657 0.114262 0.723825 -0.004385
0.756164 0.051108 -0.845959 0.601973 -0.644432 0.588340 -0.497356 0.969666 -0.105694
0.679604 0.778389 -0.835287 -0.941087 -0.169043 -0.281091 -0.566062 -0.415139 0.043345
0.039337 -0.800933 0.523592 0.154534 0.842512 0.649318 0.835104 -0.676821 -0.234335
-0.146540 -0.320600 -0.153427 -0.351170 0.274661 0.346804 -0.972075 0.672933 0.089416
0.045934 -0.020639 -0.128193 -0.660018 -0.603424 -0.808817 -0.083828 0.287332 -0.265101
0.710318 -0.974804 -0.061568 0.386178 0.975933 -0.741631 0.641629 0.553251 0.550879
0.203006 -0.323363 -0.352139 -0.514617 0.441018 0.191929 -0.252337 0.360340 0.511652
0.431057 -0.446147 0.309104 -0.739333 -0.940523 0.818101 0.913256 0.638853 -0.133213
-0.995848 0.073662 -0.836380 -0.176280 -0.066651 0.414748 0.354899 -0.046954 0.461763
0.751819 -0.202241 0.165413 -0.352282 -0.426796 0.867969 -0.664975 0.588726 -0.210332
-0.346036 -0.923247 0.287708 0.642690 -0.757235 0.342060 0.633738 0.134525 -0.770166
-0.652843 0.115042 -0.420377 -0.860865 0.139645 -0.513791 -0.854718 0.329390 -0.453111
-0.771233 -0.768443 -0.503045 -0.032751 0.420490 0.588960 0.064026 0.877225 0.782403
-0.409239 -0.293457 0.194441 -0.927375 0.096598 0.160203 -0.708881 -0.860166 0.083727
-0.814053 0.135111 0.124907 0.534556 -0.996263 -0.261584 0.811644 -0.406012 -0.899406
-0.028556 0.502986 -0.451719 0.386784 -0.791699 0.429585 0.806011 0.612549 -0.354664
0.854218 0.876420 0.776386 -0.333009 0.957053 0.167013 0.148115 0.206431 -0.000113
0.559664 0.656629 0.294465 0.452749 -0.842616 0.161083 0.378833 -0.087703 -0.722452
0.343478 0.943061 -0.852554 -0.055645 -0.700839 0.518323 -0.468584 0.247883 -0.492606
-0.827770 0.610833 0.343880 0.446828 -0.110934 -0.771604 0.938830 0.059473 -0.363015
-0.555287 -0.683081 -0.401227 0.459256 -0.625735 0.549013 0.114906 -0.084003 -0.214335
0.730691 0.266236 -0.668209 -0.724464 0.018176 0.920194 0.313193 0.392812 0.150854
0.588141 0.142945 0.440112 -0.374391 -0.903226 -0.126804 0.476237 -0.026110 -0.475677
0.917798 0.151097 0.888301 -0.808946 0.718999 -0.858285 0.376904 0.641133 -0.241753
-0.934425 -0.835585 -0.855106 0.249106 0.595829 0.048474 -0.883239 0.246228 0.675565
-0.977469 -0.658302 -0.539777 0.546572 0.695040 0.352359 0.777050 0.256748 0.155563
-0.367608 0.677137 0.862479 0.257868 -0.025401 0.529546 -0.537803 0.922840 -0.142150
0.815846 -0.412016 -0.824915 -0.245420 0.781935 -0.189402 -0.276677 -0.802216 0.676799
-0.307556 -0.313907 0.832178 0.030174 0.259459 -0.686459 -0.115309 0.809589 -0.073471
0.044404 0.460057 -0.060483 0.273370 -0.079149 -0.761240 -0.388562 -0.725685 0.174430
-0.991196 -0.568199 -0.127689 0.197117 -0.465686 0.699383 -0.322852 0.057099 -0.002847
-0.155597 -0.163619 -0.816747 0.651906 -0.264323 -0.954899 0.669565 -0.187842 -0.180106
-0.179219 0.137427 0.110706 -0.022672 -0.359165 0.628592 -0.798952 0.530353 0.157817
0.848060 -0.586774 0.880178 0.404867 -0.198121 0.095900 -0.805777 -0.185687 -0.451052
-0.928103 0.771571 0.627214 -0.515439 0.188006 -0.763120 0.512705 0.718238 -0.058961
-0.726176 0.614562 -0.692007 -0.548642 -0.869957 -0.902388 -0.792355 -0.867572 0.249860
0.799651 -0.030735 0.500970 -0.394328 -0.190478 0.985803 0.053938 -0.770842 -0.599965
-0.482599 -0.646095 -0.340268 0.236286 0.629102 0.319389 -0.239809 -0.296836 0.833551
0.319791 -0.172209 -0.182372 -0.838817 -0.136571 0.539390 -0.564860 0.103066 0.134521
-0.908989 -0.203546 -0.587065 0.397725 0.545845 -0.783203 -0.948219 0.006247 0.029151
0.497972 -0.859741 0.141956 -0.510505 0.712149 -0.355172 0.811744 0.034446 0.293481
-0.426843 -0.625253 0.066667 0.353203 -0.517924 -0.124001 0.472435 -0.381177 -0.349588
-0.669818 0.096468 0.753046 -0.535071 -0.180461 0.243210 0.489391 -0.299986 -0.393523
-0.057195 -0.913675 0.041394 -0.384107 0.963149 0.498980 -0.580042 -0.806013 0.377609
-0.445782 0.976506 0.023832 -0.037618 -0.412678 0.217155 -0.095942 -0.957556 -0.126728
-0.946973 0.675478 0.869004 -0.691327 0.510646 0.693636 -0.933563 0.042978 0.028547
0.144896 -0.290285 0.838521 0.377321 -0.820027 -0.976618 -0.905688 0.892480 -0.335133
-0.141745 -0.542920 0.528831 0.684589 0.901811 -0.308230 -0.476784 -0.672337 -0.043016
0.633475 -0.235768 -0.106519 -0.923958 0.805923 0.629692 -0.859782 -0.023961 0.195801
0.791811 -0.368507 0.197646 -0.068492 -0.616045 0.574399 0.960678 0.736109 -0.394084
-0.242810 0.878058 -0.007500 0.585220 0.870749 -0.520670 -0.724885 -0.737134 0.343822
0.147442 0.194627 0.308844 -0.420231 0.806363 0.999187 -0.125712 -0.221875 -0.227475
0.626523 0.698233 0.778571 -0.954554 0.760985 -0.789839 0.790482 0.985314 -0.359458
-0.023352 0.120786 -0.983504 -0.100116 0.180572 0.143102 -0.825604 0.386967 0.315637
0.303602 -0.238556 -0.396780 -0.731638 0.203630 0.374557 -0.675891 -0.182207 0.365495
-0.972450 0.788716 0.076135 -0.888031 -0.301580 -0.468373 -0.802669 -0.837576 -0.422334
-0.023991 0.753110 -0.117212 -0.444230 -0.470063 -0.246302 0.739459 0.977425 -0.076283
-0.435170 0.372709 0.486521 -0.165856 0.125960 -0.779527 -0.244426 -0.103078 0.077571
-0.602291 -0.507761 0.838306 0.776346 0.448315 -0.572565 -0.155757 0.060715 -0.271995
0.545887 -0.336044 0.282981 -0.314771 -0.819482 0.087064 -0.088044 -0.654731 -0.281674
0.816015 0.434955 0.126088 0.870783 0.061816 0.776371 -0.198851 -0.344935 -0.603906
0.522614 -0.439999 -0.600565 -0.679092 0.474660 -0.771585 -0.278642 0.324227 -0.461014
-0.312976 -0.591959 -0.727120 -0.068462 0.431636 0.857774 0.850610 0.152239 -0.254787
0.960716 -0.379496 0.391531 -0.914572 -0.593899 -0.966812 -0.397008 -0.193101 -0.607750
0.338224 0.208544 0.440040 -0.369452 -0.960415 0.458452 -0.248821 0.216543 -0.482550
0.870732 0.590115 -0.327895 0.185580 -0.342024 -0.779763 -0.003479 -0.267089 0.000092
0.090087 -0.874555 -0.248893 -0.747609 -0.142020 -0.546288 0.895944 -0.321175 0.521074
0.745812 0.420671 -0.539582 0.782291 0.972439 0.540630 -0.563063 -0.655645 0.298214
0.700012 -0.484641 0.135736 0.559149 -0.278037 0.063188 -0.767726 0.315254 0.232902
-0.994288 -0.818093 -0.460381 -0.435592 -0.818990 -0.407291 -0.066698 -0.527297 -0.192138
0.967151 -0.696370 -0.797964 0.956861 0.326505 0.122571 0.518577 -0.239206 0.341574
0.470717 0.928744 -0.229318 -0.481468 0.642033 -0.604001 -0.104860 -0.060879 0.270940
-0.487132 0.000847 0.441720 0.208892 -0.837048 0.788344 -0.789732 0.744714 -0.022685
0.131826 0.116431 -0.096586 0.915593 0.862865 0.402555 0.142204 -0.226913 -0.108839
0.187982 0.576990 -0.876465 0.168849 0.307961 -0.019498 -0.944109 0.373928 0.251931
-0.058044 0.564091 0.489912 0.145980 0.996797 0.221680 -0.125700 0.833549 0.127542
-0.723510 -0.215709 -0.191109 -0.075689 -0.933291 0.729859 -0.994661 -0.343004 -0.132077
-0.386144 0.733420 0.584009 -0.332030 -0.528976 -0.327992 0.359127 0.752840 -0.211522
-0.689287 -0.534615 -0.783123 0.908778 0.085158 0.571967 0.380928 0.242119 0.202315
0.753452 -0.672825 -0.795654 -0.334715 0.748674 0.617577 0.737767 -0.742806 -0.257889
-0.899986 0.611008 0.606147 -0.202062 -0.712771 0.999647 -0.685981 0.527006 -0.182748
-0.203554 0.247939 -0.742898 0.482349 -0.630365 0.931014 -0.370166 -0.398594 -0.138463
-0.112517 0.641775 -0.792837 -0.741278 0.230489 -0.301285 0.818607 -0.815542 0.125191
-0.186483 -0.686381 -0.049195 -0.848123 -0.919460 -0.665924 -0.186475 -0.982221 -0.438626
0.758995 0.790954 -0.414966 0.048217 -0.098552 0.292845 -0.305656 -0.169910 0.168989
0.249059 0.363855 0.442428 -0.577939 -0.539802 0.519500 0.900851 -0.324225 -0.127397
0.395628 0.681249 -0.196849 -0.603594 0.158708 -0.986875 -0.107521 0.126466 -0.177011
-0.415304 0.697733 0.121257 0.365384 0.771196 -0.658206 0.490131 0.991947 0.214701
-0.752680 -0.290998 0.202922 0.125881 -0.220846 -0.027313 -0.145401 -0.217362 0.257903
-0.612995 -0.527124 0.657727 0.243655 0.285129 0.895535 -0.068910 0.770729 -0.592043
0.909315 -0.789285 0.119915 0.967731 -0.688769 -0.461634 -0.663991 0.669533 0.233874
0.501054 -0.574188 -0.346979 0.138990 0.727576 0.989203 -0.824176 -0.807544 0.066822
-0.644767 0.277000 -0.962137 0.485239 0.743354 -0.551671 -0.693409 -0.661376 0.501382
0.953334 -0.965427 0.684479 -0.187285 -0.120071 0.094556 0.809438 0.063849 -0.207210
0.283599 -0.745541 -0.295282 0.753256 -0.169849 0.670086 -0.270980 -0.601107 -0.444046
-0.042448 -0.624939 0.587600 0.133553 -0.732816 0.684921 0.079687 0.932159 -0.361971
-0.615187 -0.625800 -0.442562 -0.856986 0.503193 0.588955 0.471667 -0.292841 0.398882
0.069297 0.909285 0.660314 -0.869856 -0.067997 0.062147 -0.423820 -0.805686 -0.010508
-0.650791 0.981582 -0.409112 0.903444 0.955314 0.096166 -0.827472 0.535482 0.328349
-0.281953 -0.021614 0.826612 0.052354 -0.071065 -0.282849 -0.074874 -0.049625 -0.094335
0.315604 0.624011 0.396493 0.919584 -0.618261 -0.884788 -0.884123 -0.275373 0.338925
0.719908 0.774080 -0.180614 -0.775613 -0.370548 0.718799 -0.077875 0.547287 -0.014558
-0.627239 0.771704 0.965758 0.285649 0.501399 -0.164607 0.689730 0.205451 -0.673976
-0.484052 0.842058 0.880767 0.499976 -0.227569 -0.052297 0.063999 -0.538411 -0.733594
-0.098073 -0.797838 0.521147 -0.603515 -0.697568 -0.910775 0.836523 -0.871417 -0.122061
0.558228 -0.304107 0.749094 -0.302010 0.860317 0.053209 0.887710 0.654741 -0.493158
0.206601 -0.840916 -0.362869 -0.726029 -0.510927 -0.090010 -0.930708 0.783282 -0.043804
0.846056 -0.254576 -0.016474 -0.659089 -0.606854 -0.605248 -0.928498 -0.522961 -0.360127
-0.615575 -0.447768 -0.496199 0.002151 -0.677894 -0.161052 0.209109 0.595203 0.144471
-0.456853 0.837176 -0.762904 -0.535187 -0.513840 -0.319725 -0.624841 0.903892 0.160889
0.986232 -0.858812 -0.995186 -0.327703 0.449194 -0.520958 -0.918160 0.994320 -0.102847
-0.847171 0.995138 -0.735611 -0.395130 0.458078 0.150238 -0.071546 -0.369319 0.570683
-0.600769 -0.209091 -0.316688 0.772275 -0.230224 0.289149 -0.959716 0.839096 0.494278
0.365759 -0.031301 0.106588 0.286226 0.690504 0.421855 -0.397451 0.813340 0.130110
-0.372250 -0.157787 -0.319868 0.203143 -0.259756 0.271801 0.304167 0.264885 -0.109690
0.798276 0.166226 0.658233 0.314235 0.385852 0.917688 0.792776 -0.419955 -0.626884
0.411426 -0.598276 0.609755 0.777732 -0.013685 -0.220593 -0.281287 0.454282 -0.124479
-0.901442 -0.545648 -0.100520 -0.036520 -0.336503 -0.801061 0.407838 0.286201 0.491133
-0.681059 -0.090595 -0.976780 -0.248187 0.639435 -0.419217 0.960957 -0.440213 0.462990
-0.963416 -0.636939 0.588080 -0.457539 -0.495411 -0.284436 -0.052936 0.243646 0.067927
-0.190389 -0.305675 -0.379160 0.227073 0.148471 0.450399 -0.221547 0.889780 0.465577
-0.882324 0.816035 0.201881 0.368086 0.735622 -0.100924 0.320238 -0.006468 -0.045794
0.616977 -0.135643 -0.824154 -0.483870 -0.057032 0.009448 0.867077 0.498663 0.166089
-0.473065 0.306840 -0.363640 -0.151197 -0.772972 0.587179 0.333413 -0.385057 -0.155127
0.536699 0.508301 -0.977625 -0.935503 -0.323110 0.228114 0.256244 0.524877 -0.111019
